,0,1,2,3
18419,0.14462149,440846000.0,224733000.0,213.08466
20014,0.14459461,440900000.0,441811000.0,209.82
8761,0.14457427,416368000.0,440934000.0,216.63103
28466,0.14456841,576872000.0,441233000.0,213.93724
10557,0.14456372,440079000.0,440590000.0,202.41882
2304,0.14455324,10616.0,440807000.0,211.24017
29834,0.14454576,987711004.0,412328758.0,232.66159
4442,0.144536,412326893.0,412328758.0,232.66035
33698,0.1445329,1987711003.0,412328758.0,232.66061
31490,0.14453231,994310142.0,412328758.0,232.65701
29650,0.14452603,987711002.0,412328758.0,232.65971
16158,0.14451277,440765000.0,553111643.0,204.09175
7807,0.14449367,416052600.0,440648000.0,209.22481
23681,0.14446855,441084000.0,441098000.0,222.47005
8025,0.14446603,416122800.0,440934000.0,204.21503
6184,0.14446528,412333795.0,440933000.0,208.71321
25315,0.14444257,441524000.0,440895000.0,201.53757
27045,0.14443113,529695000.0,1441650000.0,210.487
3168,0.14440778,110060309.0,412993000.0,221.31258
28744,0.14440759,577145000.0,412993000.0,221.31247
5205,0.14439389,412329431.0,432468000.0,186.16156
23011,0.14438652,441014000.0,10466.0,186.48166
5253,0.14436509,412329431.0,440847000.0,187.45319
14007,0.14436336,440645000.0,412326873.0,220.7861
8719,0.14435303,416368000.0,440604000.0,223.05962
29844,0.14433981,987711004.0,412549011.0,232.68774
13011,0.1443318,440595000.0,441341000.0,208.24757
4452,0.14433005,412326893.0,412549011.0,232.68646
33708,0.14432691,1987711003.0,412549011.0,232.6867
31500,0.14432639,994310142.0,412549011.0,232.68317
29660,0.14432007,987711002.0,412549011.0,232.68579
27605,0.14430079,553111643.0,7252.0,241.59764
5464,0.14427958,412329432.0,441084000.0,198.4149
12275,0.14427952,440549000.0,441341000.0,208.24753
14583,0.1442777,440648000.0,416368000.0,211.8965
27704,0.14424811,553111643.0,440885000.0,216.02222
12534,0.14423063,440584000.0,412209233.0,193.86827
32741,0.14421484,1440620000.0,1413387561.0,206.83568
8870,0.14420587,416791000.0,412679210.0,207.53651
24072,0.14420521,441233000.0,553111850.0,198.54678
3713,0.14420235,352001165.0,412333795.0,227.3815
5328,0.14415896,412329431.0,1440612000.0,204.31065
610,0.14415394,4368.0,440125000.0,214.35199
10797,0.14413345,440125000.0,441014000.0,206.94925
22154,0.14412773,440966000.0,440628000.0,203.04176
13504,0.1441131,440617000.0,440612000.0,218.94705
12547,0.14407523,440584000.0,412420906.0,193.88011
2217,0.14406382,10616.0,7560.0,202.21559
3603,0.1440472,224733000.0,440895000.0,205.42752
5130,0.14404412,412329429.0,987711004.0,218.27121
1327,0.14404203,7530.0,412985000.0,216.67564
5129,0.14402692,412329429.0,987711002.0,218.27423
11912,0.1440269,440517000.0,441481000.0,208.51572
8584,0.14402522,416248700.0,440966000.0,197.80655
5151,0.14402463,412329429.0,1987711003.0,218.27303
4992,0.14402074,412329429.0,412326893.0,218.2739
5139,0.14401765,412329429.0,994310142.0,218.27545
24796,0.14400798,441431000.0,441660000.0,209.26326
4398,0.14398912,412326873.0,994010681.0,214.60356
32644,0.14398111,1440620000.0,440645000.0,212.266
2752,0.14397728,14465.0,1440612000.0,222.54669
28613,0.14394662,577021000.0,440786000.0,219.15816
30631,0.14393105,994010681.0,440765000.0,205.68121
32092,0.14391023,1440045000.0,440645000.0,214.9946
5096,0.14390779,412329429.0,441084000.0,198.45134
24176,0.14390704,441341000.0,440612000.0,198.93823
27081,0.14389339,538004149.0,412333795.0,227.63786
24502,0.14387941,441427000.0,412329433.0,230.7067
10196,0.14387907,440045000.0,440645000.0,214.99567
25359,0.14387257,441524000.0,553111790.0,201.56427
794,0.14386171,7236.0,440125000.0,216.2645
28183,0.14384814,576699000.0,412329793.0,212.0951
28184,0.14384037,576699000.0,412333793.0,212.09563
28346,0.143828,576872000.0,10051.0,199.20404
5498,0.14382485,412329432.0,987711004.0,218.2842
8114,0.14382386,416123900.0,224680000.0,217.51036
25357,0.14381766,441524000.0,548954200.0,201.56186
14616,0.14380994,440648000.0,440654000.0,196.65155
5497,0.14380778,412329432.0,987711002.0,218.28719
5519,0.14380541,412329432.0,1987711003.0,218.28601
5360,0.14380154,412329432.0,412326893.0,218.2869
5507,0.1437985,412329432.0,994310142.0,218.28839
2168,0.14377509,10466.0,441825000.0,204.31676
25818,0.14377049,441660000.0,440125000.0,210.27383
11548,0.14376631,440298000.0,441660000.0,206.91238
792,0.14376505,7236.0,440055000.0,230.33835
22354,0.14375786,440986000.0,440773000.0,228.2724
16796,0.14374939,440780000.0,431600275.0,222.33495
32607,0.14374271,1440620000.0,412985000.0,197.37088
18037,0.14373377,440820000.0,7252.0,240.53189
23528,0.14373286,441043000.0,577319000.0,212.41441
8209,0.14370917,416123900.0,440934000.0,216.85767
14708,0.14369912,440648000.0,1412460299.0,213.96555
4233,0.14369287,412326873.0,1422.0,200.41481
309,0.14367126,1422.0,441014000.0,203.81364
13377,0.14365923,440612000.0,441098000.0,220.1592
28491,0.14364503,576872000.0,577021000.0,211.38751
4305,0.14364189,412326873.0,440617000.0,203.8583
27648,0.14362444,553111643.0,416791000.0,214.8062
1191,0.14362028,7523.0,440765000.0,210.63783
15397,0.14359395,440704000.0,441014000.0,205.52184
28190,0.14359102,576699000.0,412679210.0,207.67712
27639,0.14359078,553111643.0,412985000.0,210.66609
21291,0.14358579,440936000.0,441341000.0,208.34842
17184,0.1435841,440786000.0,440612000.0,196.80038
15723,0.1435792,440733000.0,440704000.0,197.14928
26070,0.14356118,441680000.0,441038000.0,190.78569
8666,0.14354517,416368000.0,224680000.0,217.15794
15892,0.14351131,440751000.0,440584000.0,194.51329
14854,0.14344442,440654000.0,441431000.0,208.19865
29327,0.14340988,577290000.0,440604000.0,221.6233
8291,0.14334118,416176700.0,10466.0,202.24629
23412,0.14332469,441043000.0,416123900.0,210.20189
23550,0.14331695,441043000.0,1576850000.0,212.41754
17614,0.1433133,440788000.0,441431000.0,209.59375
23886,0.14331052,441098000.0,553111643.0,225.57277
23246,0.14330386,441038000.0,440298000.0,207.115
13993,0.14325467,440645000.0,7560.0,221.53084
5311,0.1432525,412329431.0,577290000.0,202.38588
1032,0.14322595,7252.0,440933000.0,216.32658
28783,0.14319576,577145000.0,440648000.0,209.3526
3207,0.14319544,110060309.0,440648000.0,209.35262
32035,0.14317854,1440045000.0,224733000.0,205.95308
2092,0.14317706,10466.0,440584000.0,205.03415
13709,0.14315641,440628000.0,440786000.0,205.4974
32090,0.14314938,1440045000.0,440628000.0,201.17596
10139,0.14314756,440045000.0,224733000.0,205.9537
6461,0.1431354,412420906.0,352002409.0,229.23293
5305,0.14312015,412329431.0,576699000.0,192.67056
10194,0.14311916,440045000.0,440628000.0,201.17668
31411,0.14310905,994210481.0,441341000.0,208.27702
13871,0.14310697,440641000.0,440604000.0,205.09695
4069,0.14310558,412209233.0,352002409.0,229.23814
20094,0.14310102,440919000.0,412679210.0,209.58087
24004,0.1430584,441233000.0,440731000.0,210.09822
26073,0.14302355,441680000.0,441098000.0,201.28844
26635,0.14297193,441825000.0,441650000.0,203.62988
3973,0.14297076,352002409.0,440919000.0,224.95984
10412,0.14293167,440055000.0,440900000.0,217.17053
9582,0.14291294,431600275.0,14465.0,234.51384
29195,0.1428589,577201000.0,440989000.0,204.151
2559,0.14285538,14419.0,994010684.0,213.59279
31925,0.14285,1413387561.0,440786000.0,218.92719
27667,0.14282948,553111643.0,440574000.0,226.30713
27742,0.14282691,553111643.0,441811000.0,211.81027
30672,0.14281274,994010681.0,441084000.0,204.66905
3701,0.14280197,352001165.0,352002409.0,234.37746
32903,0.14278977,1440731000.0,553111790.0,212.74506
6549,0.14276823,412420906.0,440919000.0,218.60968
15599,0.1427456,440731000.0,441812000.0,213.70036
4157,0.14273746,412209233.0,440919000.0,218.6153
19957,0.14273173,440900000.0,440733000.0,189.7876
32901,0.14272083,1440731000.0,548954200.0,212.75232
2829,0.14271338,14648.0,440590000.0,221.98326
443,0.1427128,1463.0,440641000.0,198.09157
5910,0.14268765,412333793.0,412209233.0,212.61661
5726,0.14267632,412329793.0,412209233.0,212.6209
428,0.14266327,1463.0,440246000.0,194.59186
9596,0.1426562,431600275.0,412329431.0,203.55449
26031,0.14262807,441680000.0,440765000.0,210.66669
12082,0.14257693,440522000.0,440987000.0,207.20518
5585,0.14257582,412329433.0,440522000.0,208.55887
28412,0.14257424,576872000.0,440645000.0,197.56332
12022,0.14255603,440522000.0,440298000.0,205.47403
5923,0.1425403,412333793.0,412420906.0,212.62833
24585,0.14253454,441427000.0,440934000.0,185.49434
5739,0.14252916,412329793.0,412420906.0,212.63266
6586,0.14249234,412420906.0,529695000.0,229.34613
21083,0.14249009,440935000.0,440895000.0,200.86829
4194,0.14245926,412209233.0,529695000.0,229.35182
7647,0.14245345,413379250.0,440871000.0,204.5072
27712,0.14245172,553111643.0,440933000.0,222.55385
15557,0.14243847,440731000.0,440847000.0,214.29628
10907,0.14241308,440239000.0,431539000.0,218.2711
21994,0.1423724,440963000.0,440820000.0,205.16985
24244,0.14232399,441341000.0,441660000.0,208.275
15778,0.14220893,440733000.0,441584000.0,210.92398
22747,0.14219317,440989000.0,440936000.0,216.87323
7121,0.1421729,412679210.0,441098000.0,223.43324
24518,0.14213318,441427000.0,416248700.0,229.32802
20302,0.14205976,440920000.0,440298000.0,204.33752
27618,0.14201121,553111643.0,224680000.0,216.46982
20775,0.14200534,440933000.0,994010684.0,210.73207
17742,0.14199401,440807000.0,440647000.0,220.11841
8167,0.14193137,416123900.0,440604000.0,223.29459
25972,0.14192806,441680000.0,412329431.0,213.09181
19382,0.14191556,440886000.0,440298000.0,204.34752
16808,0.14191207,440780000.0,440517000.0,228.12608
16598,0.14190002,440773000.0,412679210.0,209.61444
19964,0.14182556,440900000.0,440781000.0,213.8625
18169,0.14178091,440820000.0,441524000.0,212.507
10959,0.14177871,440239000.0,440871000.0,214.50212
17046,0.14171946,440781000.0,440954000.0,207.9907
2029,0.1417071,10466.0,7252.0,206.18849
12390,0.14168067,440574000.0,440298000.0,206.00511
24509,0.14168034,441427000.0,412549296.0,229.43053
14151,0.14167987,440645000.0,994010684.0,208.25562
27711,0.14167486,553111643.0,440931000.0,213.98473
7467,0.14164919,412993000.0,440895000.0,203.63118
21198,0.141576,440936000.0,412679210.0,210.84865
30444,0.14157417,994010101.0,440731000.0,214.29707
17917,0.14157009,440809000.0,440590000.0,210.89256
32836,0.14154463,1440731000.0,440731000.0,218.55176
7283,0.14151224,412985000.0,440895000.0,203.69757
1969,0.14147095,10051.0,441098000.0,220.02986
11111,0.14140053,440246000.0,440604000.0,203.28604
26437,0.14139615,441812000.0,441014000.0,206.52446
18871,0.14137176,440858000.0,440871000.0,202.66905
2463,0.14131896,14419.0,440604000.0,210.94733
30353,0.14131118,987767006.0,1440620000.0,227.69124
15219,0.14129347,440699000.0,441341000.0,216.86186
30169,0.14125486,987767002.0,1440620000.0,227.69887
2104,0.14121008,10466.0,440654000.0,205.55933
1401,0.14120828,7530.0,440934000.0,222.30391
23508,0.14119945,441043000.0,441660000.0,193.23125
26940,0.14119181,529695000.0,440645000.0,204.93703
31025,0.1411827,994110144.0,440934000.0,204.84106
4777,0.1411802,412328755.0,1440620000.0,227.70937
11615,0.1411135,440503000.0,412326873.0,211.28151
13300,0.14109248,440612000.0,431600275.0,209.87854
30795,0.14107248,994010684.0,440574000.0,205.4868
2264,0.1410301,10616.0,440055000.0,219.46619
15034,0.14101389,440656000.0,441233000.0,224.79799
14951,0.14098783,440656000.0,416368000.0,226.86552
11378,0.14096417,440283000.0,576872000.0,212.09601
8952,0.14094354,416791000.0,440966000.0,206.13068
6100,0.14093241,412333795.0,412329431.0,211.42946
21417,0.14091618,440941000.0,440617000.0,189.93506
26081,0.14089318,441680000.0,441524000.0,210.21642
1531,0.14083439,7535.0,440239000.0,213.34363
2688,0.140834,14465.0,440933000.0,225.60774
1280,0.1407842,7523.0,1440612000.0,207.83026
18142,0.14075863,440820000.0,440920000.0,200.51653
23306,0.14074944,441038000.0,440987000.0,207.87936
3913,0.14074656,352002409.0,416898000.0,238.41678
2510,0.1407438,14419.0,440954000.0,210.5815
1625,0.14072567,7535.0,576699000.0,212.76315
9874,0.14068843,432468000.0,440987000.0,211.63742
14637,0.14066964,440648000.0,440847000.0,195.50899
1096,0.14064299,7252.0,1440612000.0,211.63924
1784,0.14059475,7560.0,441084000.0,204.87787
16147,0.14058317,440765000.0,441650000.0,200.94714
13385,0.14056173,440612000.0,441524000.0,228.04294
27245,0.14050828,544117120.0,14419.0,246.0371
7610,0.14050764,413379250.0,440549000.0,197.98308
12993,0.14048168,440595000.0,440934000.0,208.09648
32220,0.14048137,1440604000.0,352001165.0,197.46675
4884,0.1404809,412328758.0,440846000.0,234.61522
6248,0.14046569,412333795.0,1440612000.0,212.97847
6724,0.14044365,412549011.0,440846000.0,234.6198
30681,0.1404425,994010681.0,441524000.0,203.26236
12257,0.14042312,440549000.0,440934000.0,208.0957
647,0.140416,4368.0,440788000.0,216.12514
5589,0.14039843,412329433.0,440590000.0,212.59125
28272,0.14035025,576699000.0,440966000.0,206.052
3427,0.14031743,224680000.0,440936000.0,205.82831
18138,0.1402896,440820000.0,440894000.0,200.3019
7614,0.14027046,413379250.0,440595000.0,198.00201
27278,0.14026779,544117120.0,416248700.0,224.04738
20509,0.1402272,440931000.0,440733000.0,190.43297
33376,0.14016703,1441650000.0,440612000.0,210.04881
478,0.14016639,1463.0,440920000.0,200.4404
2466,0.1401582,14419.0,440628000.0,204.7798
27677,0.1401141,553111643.0,440646000.0,217.24133
17246,0.14010166,440786000.0,441431000.0,211.57558
6152,0.14006685,412333795.0,440654000.0,197.88513
10574,0.14006309,440079000.0,440751000.0,186.9862
25228,0.14001912,441524000.0,352001165.0,200.38853
14052,0.14000475,440645000.0,440584000.0,200.70985
31235,0.13996567,994135022.0,441650000.0,216.1532
27269,0.13993804,544117120.0,412549296.0,224.05077
21672,0.13990445,440952000.0,441825000.0,199.46648
18137,0.13989456,440820000.0,440886000.0,200.51636
29985,0.1398333,987711004.0,1440620000.0,227.8414
4593,0.13982251,412326893.0,1440620000.0,227.8401
17364,0.13982187,440787000.0,440584000.0,199.43172
33849,0.13981864,1987711003.0,1440620000.0,227.8402
31641,0.13981771,994310142.0,1440620000.0,227.8371
29801,0.13980983,987711002.0,1440620000.0,227.83907
21818,0.1398036,440954000.0,440894000.0,212.29668
32679,0.13979045,1440620000.0,440931000.0,190.99352
18432,0.13978264,440846000.0,412333793.0,210.84998
18431,0.13978061,440846000.0,412329793.0,210.84848
23411,0.13976304,441043000.0,416122800.0,202.28256
246,0.1397279,1422.0,440298000.0,205.67393
9322,0.13972422,431044000.0,440987000.0,207.09512
831,0.13971592,7236.0,440788000.0,217.9753
25949,0.13969515,441680000.0,7252.0,236.45322
26758,0.1396704,518100405.0,440647000.0,218.53584
473,0.13965808,1463.0,440886000.0,200.47433
18713,0.13964756,440847000.0,441098000.0,219.82104
32645,0.13964665,1440620000.0,440646000.0,194.90358
3391,0.13963246,224680000.0,440648000.0,202.40099
29546,0.13955791,577319000.0,440894000.0,223.89125
21510,0.13952795,440941000.0,994010681.0,204.87254
33594,0.13949221,1576850000.0,440894000.0,223.91132
12220,0.13947782,440549000.0,440645000.0,213.56532
3897,0.13947654,352002409.0,412333795.0,226.04257
12956,0.13945052,440595000.0,440645000.0,213.57098
4182,0.13944976,412209233.0,441431000.0,192.79584
13354,0.13944814,440612000.0,440894000.0,216.6736
6574,0.13944396,412420906.0,441431000.0,192.78926
2213,0.13939473,10616.0,7252.0,203.12424
21830,0.13939054,440954000.0,440954000.0,209.8179
6802,0.13937423,412549011.0,1440731000.0,189.16757
26050,0.13937262,441680000.0,440894000.0,197.89845
8419,0.13934352,416176700.0,441650000.0,215.86769
6398,0.13933769,412371206.0,441811000.0,225.34622
29547,0.1393375,577319000.0,440895000.0,218.20947
10981,0.13932551,440239000.0,441014000.0,211.1556
20325,0.13929793,440920000.0,440733000.0,187.58339
1336,0.13927355,7530.0,416791000.0,219.98615
28967,0.13927,577146000.0,440648000.0,207.78273
3460,0.13925822,224680000.0,544117120.0,196.56207
4962,0.13924496,412328758.0,1440731000.0,189.17451
33595,0.13924368,1576850000.0,440895000.0,218.22792
14675,0.13921295,440648000.0,441650000.0,196.96338
25190,0.13920453,441481000.0,994010681.0,206.29095
19405,0.13917471,440886000.0,440733000.0,187.58942
6134,0.13916759,412333795.0,440298000.0,199.4679
21492,0.13915648,440941000.0,544117120.0,222.81204
32334,0.13910651,1440604000.0,441431000.0,212.84189
12046,0.13910456,440522000.0,440751000.0,189.74126
5470,0.13908263,412329432.0,441431000.0,192.7502
11726,0.13898444,440503000.0,441431000.0,205.36516
32900,0.1389503,1440731000.0,544117120.0,210.1753
25175,0.13893338,441481000.0,553111790.0,224.11742
3463,0.13893232,224680000.0,553111790.0,197.90793
11511,0.13893063,440298000.0,440871000.0,210.09177
13268,0.13891886,440612000.0,352001165.0,200.15926
23994,0.13891836,441233000.0,440628000.0,204.06105
30901,0.13891637,994010684.0,1413387561.0,201.66042
25173,0.13891615,441481000.0,548954200.0,224.12566
3461,0.13889877,224680000.0,548954200.0,197.90932
30512,0.138891,994010101.0,553111850.0,199.17471
1425,0.1388902,7530.0,441524000.0,220.51532
7142,0.13887905,412679210.0,553111643.0,215.31006
24208,0.1387837,441341000.0,440885000.0,200.69745
5102,0.13871099,412329429.0,441431000.0,192.80347
29369,0.1387061,577290000.0,440934000.0,214.96211
12550,0.13867362,440584000.0,412679210.0,204.46866
12450,0.13867283,440574000.0,440987000.0,207.21681
15533,0.1386442,440731000.0,440646000.0,217.58357
6962,0.13862298,412549296.0,576872000.0,208.36324
11512,0.13858192,440298000.0,440885000.0,198.29897
31754,0.13855876,1412460299.0,440894000.0,223.75467
3729,0.13854483,352001165.0,416898000.0,241.10487
2156,0.13852379,10466.0,441418000.0,208.9019
15043,0.13852017,440656000.0,441650000.0,211.1387
32395,0.13850605,1440612000.0,10466.0,194.3005
19268,0.13848987,440885000.0,441418000.0,215.36816
28927,0.13845281,577146000.0,412985000.0,222.19908
7983,0.13839315,416122800.0,440604000.0,210.72493
17014,0.13838218,440781000.0,440751000.0,188.53044
23103,0.13837773,441014000.0,440871000.0,210.495
20362,0.13836041,440920000.0,440987000.0,205.41959
27776,0.13835524,553111643.0,1440612000.0,226.48393
23410,0.13832723,441043000.0,416052600.0,210.31506
3024,0.1383156,14737.0,440654000.0,208.40793
2340,0.13829307,10616.0,441418000.0,206.97456
25339,0.13829046,441524000.0,441341000.0,204.01134
5166,0.13828774,412329431.0,14465.0,236.6278
19442,0.13821946,440886000.0,440987000.0,205.42963
2800,0.13819185,14648.0,412993000.0,219.12132
16503,0.13819148,440772000.0,441043000.0,224.5934
23398,0.13818541,441043000.0,412329433.0,217.10571
30603,0.13818124,994010681.0,440239000.0,202.27736
25260,0.13817978,441524000.0,431600275.0,198.73407
31755,0.13817957,1412460299.0,440895000.0,218.09871
25400,0.13815649,441584000.0,7535.0,215.36993
5317,0.1381471,412329431.0,994010101.0,186.75906
6176,0.13811754,412333795.0,440885000.0,199.73175
24070,0.13811074,441233000.0,553111643.0,201.34406
11274,0.13807434,440283000.0,431044000.0,203.79143
8618,0.13807204,416248700.0,576872000.0,208.44583
27539,0.13805354,548954200.0,440989000.0,206.92166
13358,0.13802105,440612000.0,440920000.0,211.68199
27907,0.13801159,553111790.0,440989000.0,206.92613
10806,0.13798441,440125000.0,441431000.0,211.9344
25402,0.137981,441584000.0,10051.0,226.1486
7669,0.13797934,413379250.0,441014000.0,200.74171
28344,0.1379731,576872000.0,7535.0,204.03088
6348,0.13796325,412371206.0,440781000.0,224.06233
17301,0.13790214,440787000.0,7252.0,207.85439
7780,0.13788207,416052600.0,431600275.0,201.48853
1216,0.13787925,7523.0,440933000.0,213.2641
11228,0.13787048,440283000.0,7236.0,220.28261
32661,0.1378221,1440620000.0,440786000.0,201.77246
2696,0.13780887,14465.0,440966000.0,213.31273
11533,0.13777381,440298000.0,441014000.0,206.28886
377,0.13776264,1463.0,7560.0,199.97336
28065,0.13776115,553111850.0,440809000.0,208.60243
30267,0.13774852,987767006.0,440780000.0,228.301
30083,0.1376926,987767002.0,440780000.0,228.31053
23524,0.13769205,441043000.0,577145000.0,210.2727
23385,0.13768683,441043000.0,110060309.0,210.27261
28319,0.13768654,576699000.0,994010684.0,210.23245
9655,0.13763079,431600275.0,440765000.0,220.09677
3330,0.13762859,224680000.0,224680000.0,204.12299
15126,0.13762459,440699000.0,412679210.0,219.64291
16823,0.13761835,440780000.0,440648000.0,227.40805
10020,0.13761805,432914000.0,440731000.0,215.01357
4691,0.13761742,412328755.0,440780000.0,228.32405
8999,0.13761593,416791000.0,994010684.0,210.18091
30434,0.13757822,994010101.0,440628000.0,206.47691
11668,0.13751876,440503000.0,440645000.0,207.28355
13312,0.13746679,440612000.0,440517000.0,215.06145
1891,0.13746351,10051.0,431539000.0,208.92096
1637,0.13746193,7535.0,994010101.0,207.53331
25657,0.13745096,441650000.0,440656000.0,202.74704
11904,0.13743676,440517000.0,441084000.0,201.87526
29274,0.1374356,577290000.0,224680000.0,216.09468
33102,0.137424,1440773000.0,994010681.0,204.08733
5579,0.13738553,412329433.0,440239000.0,208.88374
26027,0.13729872,441680000.0,440704000.0,194.55537
16851,0.137282,440780000.0,440895000.0,208.60797
21280,0.13726944,440936000.0,440966000.0,209.12003
12643,0.13722143,440584000.0,441341000.0,202.48889
13353,0.13721308,440612000.0,440886000.0,211.68788
2729,0.13720913,14465.0,576699000.0,220.0462
5560,0.13718665,412329433.0,412993000.0,201.56717
31870,0.1371716,1413387561.0,412679210.0,221.56624
11619,0.13713562,440503000.0,412329429.0,219.36717
7767,0.13712619,416052600.0,412985000.0,221.687
14716,0.13711078,440648000.0,1440992000.0,209.69775
33439,0.13705495,1441650000.0,441439000.0,211.85547
28022,0.13705486,553111850.0,432914000.0,199.89532
14230,0.13704166,440646000.0,440298000.0,206.87401
7689,0.13703714,413379250.0,518100405.0,196.16911
2291,0.13701059,10616.0,440704000.0,206.85132
11480,0.13699241,440298000.0,440612000.0,208.60324
13577,0.13697946,440617000.0,518100405.0,215.49788
21496,0.13692877,440941000.0,553111850.0,223.7277
28558,0.13692391,577021000.0,412679210.0,221.85675
31230,0.136913,994135022.0,441431000.0,225.83371
10010,0.13689543,432914000.0,440628000.0,205.02045
24491,0.13686259,441427000.0,224733000.0,187.4135
23861,0.13685896,441098000.0,441014000.0,209.1678
18894,0.13684776,440858000.0,441038000.0,190.624
23394,0.13682313,441043000.0,412328758.0,218.71832
15959,0.13681604,440751000.0,441439000.0,190.32097
32586,0.1368143,1440620000.0,224680000.0,200.37582
13498,0.13681267,440617000.0,440549000.0,216.72914
29533,0.1367878,577319000.0,440786000.0,221.32475
32635,0.13678497,1440620000.0,440574000.0,209.72606
3167,0.13677695,110060309.0,412985000.0,221.7174
28743,0.13677691,577145000.0,412985000.0,221.71729
19726,0.13676275,440895000.0,412679210.0,210.6055
1539,0.1367436,7535.0,440574000.0,218.71884
12339,0.13674259,440574000.0,10466.0,191.09468
10021,0.13673942,432914000.0,440733000.0,188.44379
33581,0.13673615,1576850000.0,440786000.0,221.34796
28756,0.13673262,577145000.0,431600275.0,201.55505
3180,0.13673207,110060309.0,431600275.0,201.55508
32826,0.13672163,1440731000.0,440628000.0,215.50337
30697,0.13665912,994010681.0,576699000.0,213.60802
10694,0.13665281,440125000.0,412209233.0,196.34442
23404,0.13663596,441043000.0,412549011.0,218.74548
18474,0.13661145,440846000.0,440628000.0,203.77647
8908,0.13660398,416791000.0,440645000.0,211.39082
1591,0.136592,7535.0,440963000.0,217.80177
14580,0.13658053,440648000.0,416123900.0,211.87933
13502,0.13657133,440617000.0,440595000.0,216.74843
30720,0.13655458,994010681.0,1440612000.0,203.9993
11720,0.13653925,440503000.0,441084000.0,208.59612
10707,0.13650209,440125000.0,412420906.0,196.35646
11621,0.13648976,440503000.0,412329432.0,219.46803
2303,0.1364785,10616.0,440788000.0,206.95198
2542,0.13647568,14419.0,553111643.0,199.7279
27750,0.13647129,553111643.0,553111643.0,212.08435
2544,0.13645777,14419.0,553111850.0,193.95503
18668,0.13644229,440847000.0,440731000.0,213.45462
14696,0.13642643,440648000.0,577319000.0,213.8481
19930,0.1363585,440900000.0,440125000.0,211.23936
8414,0.13634855,416176700.0,441431000.0,225.46507
26984,0.13634713,529695000.0,440966000.0,199.85802
15076,0.1363409,440656000.0,1412460299.0,228.85423
33009,0.13633466,1440773000.0,440617000.0,188.9396
18844,0.13631135,440858000.0,440645000.0,214.28253
23492,0.13628802,441043000.0,440992000.0,207.18593
29899,0.13624462,987711004.0,440780000.0,228.4523
4507,0.13623373,412326893.0,440780000.0,228.45177
33763,0.13623011,1987711003.0,440780000.0,228.45184
31555,0.13622944,994310142.0,440780000.0,228.44939
14436,0.13622881,440647000.0,440731000.0,198.87006
10607,0.1362277,440079000.0,440963000.0,204.56407
29715,0.13622156,987711002.0,440780000.0,228.45152
15668,0.13621238,440733000.0,412329431.0,213.68939
14563,0.13620289,440648000.0,412329429.0,226.37497
27157,0.13619941,538004149.0,440919000.0,224.4821
1073,0.1361638,7252.0,576699000.0,209.38719
24546,0.13614708,441427000.0,440628000.0,182.37752
1040,0.13613352,7252.0,440966000.0,202.92662
23125,0.13611048,441014000.0,441014000.0,206.82109
1933,0.13610916,10051.0,440786000.0,206.22261
32446,0.13610327,1440612000.0,440298000.0,207.2126
14718,0.13602653,440648000.0,1576850000.0,213.84256
25246,0.13601202,441524000.0,412679210.0,205.83792
6890,0.13599622,412549296.0,440699000.0,214.69678
6227,0.13596444,412333795.0,577021000.0,208.1724
17257,0.1359585,440786000.0,518100405.0,191.85188
30950,0.13591936,994110144.0,412679210.0,207.91194
24902,0.13588141,441439000.0,440298000.0,209.72987
33270,0.13580218,1440992000.0,553111643.0,206.10063
15012,0.13578244,440656000.0,440900000.0,210.6574
5199,0.13577624,412329431.0,416368000.0,202.48643
14644,0.13576919,440648000.0,440900000.0,195.57506
17178,0.13576084,440786000.0,440549000.0,193.56302
8798,0.1357246,416368000.0,553111643.0,204.53578
30709,0.13571839,994010681.0,994010101.0,200.82506
32680,0.1357113,1440620000.0,440933000.0,206.76642
31741,0.13570662,1412460299.0,440786000.0,220.96707
2410,0.1356979,14419.0,224680000.0,207.93436
30909,0.13568535,994010684.0,1441650000.0,206.72977
28505,0.13567096,576872000.0,994135022.0,212.96722
8800,0.13564077,416368000.0,553111850.0,202.26125
2997,0.13561182,14737.0,432468000.0,208.87825
1257,0.13561034,7523.0,576699000.0,207.67105
15208,0.1356041,440699000.0,440966000.0,217.6659
8513,0.1355915,416248700.0,416898000.0,226.68959
14565,0.13552874,440648000.0,412329432.0,226.46484
17182,0.13551775,440786000.0,440595000.0,193.58131
2635,0.13550451,14465.0,440239000.0,220.71684
7628,0.13550219,413379250.0,440731000.0,207.61232
14849,0.13547526,440654000.0,441098000.0,216.18318
32663,0.13547105,1440620000.0,440788000.0,190.16412
629,0.13545322,4368.0,440646000.0,218.6415
32252,0.1354463,1440604000.0,431600275.0,196.59813
8546,0.13543181,416248700.0,440699000.0,214.72206
23104,0.13539945,441014000.0,440885000.0,196.55704
28217,0.1353484,576699000.0,440522000.0,204.65747
3627,0.13530996,224733000.0,441341000.0,207.7136
12632,0.13528681,440584000.0,440966000.0,202.98535
16836,0.13528392,440780000.0,440781000.0,208.12086
14794,0.13527776,440654000.0,440628000.0,201.78421
6857,0.13527305,412549296.0,416898000.0,226.65897
979,0.13525234,7252.0,440239000.0,210.04765
8897,0.13525149,416791000.0,440522000.0,204.57143
13869,0.1351889,440641000.0,440590000.0,201.55528
32506,0.13514668,1440612000.0,440987000.0,208.52313
