test_mae,test_mre,test_rmse,max_mae_LPS_test,min_mae_LPS_test,max_mre_LPS_test,min_mre_LPS_test,max_rmse_LPS_test,min_rmse_LPS_test,all_mae_LPS_test,all_mre_LPS_test,all_rmse_LPS_test,max_mae_CC_test,min_mae_CC_test,max_mre_CC_test,min_mre_CC_test,max_rmse_CC_test,min_rmse_CC_test,all_mae_CC_test,all_mre_CC_test,all_rmse_CC_test,max_mae_KHR_test,min_mae_KHR_test,max_mre_KHR_test,min_mre_KHR_test,max_rmse_KHR_test,min_rmse_KHR_test,all_mae_KHR_test,all_mre_KHR_test,all_rmse_KHR_test,val_mae,val_mre,val_rmse,max_mae_LPS_val,min_mae_LPS_val,max_mre_LPS_val,min_mre_LPS_val,max_rmse_LPS_val,min_rmse_LPS_val,all_mae_LPS_val,all_mre_LPS_val,all_rmse_LPS_val,max_mae_CC_val,min_mae_CC_val,max_mre_CC_val,min_mre_CC_val,max_rmse_CC_val,min_rmse_CC_val,all_mae_CC_val,all_mre_CC_val,all_rmse_CC_val,max_mae_KHR_val,min_mae_KHR_val,max_mre_KHR_val,min_mre_KHR_val,max_rmse_KHR_val,min_rmse_KHR_val,all_mae_KHR_val,all_mre_KHR_val,all_rmse_KHR_val,model,db,seed
7.934514,0.1382257482756368,11.880685,10.676597,5.027186,0.19396940272128216,0.08437159220600716,15.5146675,8.18465,"[6.200431, 8.987883, 10.676597, 9.4832115, 5.027186]","[0.1016633085577021, 0.15779643451258568, 0.19396940272128216, 0.175936888424931, 0.08437159220600716]","[8.3831215, 13.124071, 15.5146675, 13.217838, 8.18465]",9.4132805,6.0409265,0.1688836018262527,0.10623557926093369,14.747467,9.368129,"[7.376578, 9.4132805, 8.584335, 8.677524, 6.0409265]","[0.12418824899587096, 0.1688836018262527, 0.14652982477848944, 0.15343128733656305, 0.10623557926093369]","[10.394205, 14.747467, 12.403059, 12.236205, 9.368129]",9.823664,6.5247717,0.17834916606842627,0.0,15.20301,8.64947,"[7.542685, 9.823664, 7.939873, 6.5247717, nan]","[0.1314753032846276, 0.17834916606842627, 0.13486381582358645, 0.1089305751071332, 0.0]","[11.186787, 15.20301, 11.454886, 8.64947, nan]",6.9117904,0.1154604276641142,10.485217,9.100292,4.248235,0.16177215454725719,0.06880436514407792,12.882826,7.0834823,"[5.638943, 7.5225935, 8.614712, 9.100292, 4.248235]","[0.09048279708919554, 0.12599108504561454, 0.1461828131987173, 0.16177215454725719, 0.06880436514407792]","[7.5856686, 11.232051, 12.750659, 12.882826, 7.0834823]",8.085178,5.311686,0.13730035038031543,0.08962373214858795,11.773692,8.59919,"[6.3973584, 7.211873, 7.873711, 8.085178, 5.311686]","[0.1041431536978345, 0.12144643984174226, 0.13016924928892865, 0.13730035038031543, 0.08962373214858795]","[9.017746, 11.773692, 11.214544, 11.729699, 8.59919]",7.527324,5.8378844,0.12786797319733062,0.0,12.177654,7.6335735,"[6.904704, 7.527324, 6.8097086, 5.8378844, nan]","[0.1158421465870757, 0.12786797319733062, 0.11152526339477274, 0.09482692114330521, 0.0]","[10.414006, 12.177654, 9.965633, 7.6335735, nan]",geode,metrla,51547402

7.743313,0.13489486846583615,11.759903,10.1972885,5.098763,0.18526145782223552,0.08557287686497957,15.133794,8.489875,"[6.2119684, 8.514781, 10.1972885, 9.334376, 5.098763]","[0.1018524781351193, 0.1494903806263889, 0.18526145782223552, 0.17317562826976157, 0.08557287686497957]","[8.489875, 13.026919, 15.133794, 12.854819, 8.512857]",9.547937,6.026167,0.17129948591035846,0.10597601397148834,14.95753,9.51108,"[7.054928, 9.547937, 8.044627, 8.416464, 6.026167]","[0.11877311137044272, 0.17129948591035846, 0.1373173071258682, 0.14881536606830187, 0.10597601397148834]","[10.535807, 14.95753, 11.566769, 11.918643, 9.51108]",9.916102,7.0955763,0.180027393922432,0.0,15.399125,9.313662,"[7.2930007, 9.916102, 7.222798, 7.0955763, nan]","[0.12712310234282526, 0.180027393922432, 0.12268382792071905, 0.11846011363953776, 0.0]","[10.842584, 15.399125, 11.289479, 9.313662, nan]",6.674177,0.11149113143487634,10.255569,8.813968,4.292649,0.1566822894216449,0.0695236910524611,12.275866,7.3475695,"[5.79342, 6.960157, 8.014993, 8.813968, 4.292649]","[0.09296153709094157, 0.11657119485345083, 0.13600620187647702, 0.1566822894216449, 0.0695236910524611]","[7.8380194, 10.957206, 12.275866, 12.273725, 7.3475695]",7.7660413,5.2992234,0.13188085134339445,0.08941344593767535,11.817789,8.691495,"[6.056216, 7.212403, 7.317886, 7.7660413, 5.2992234]","[0.09858966011120404, 0.12145536397269599, 0.12098026856472283, 0.13188085134339445, 0.08941344593767535]","[8.988975, 11.817789, 10.536064, 11.198705, 8.691495]",7.3611407,5.9713407,0.12504498841617273,0.0,12.183088,8.575012,"[6.64561, 7.3611407, 5.9713407, 6.7158165, nan]","[0.11149525114766858, 0.12504498841617273, 0.09779498177114454, 0.10908750108009439, 0.0]","[10.022425, 12.183088, 9.504752, 8.575012, nan]",geode,metrla,15900376
7.832395,0.13644675438019505,11.655116,10.3295,5.5139155,0.18766344576164767,0.09254040869286159,14.710692,8.325659,"[6.0293517, 8.539386, 10.3295, 9.325465, 5.5139155]","[0.09885826419343069, 0.1499223588634999, 0.18766344576164767, 0.17301029547043978, 0.09254040869286159]","[8.325659, 12.85336, 14.710692, 12.550353, 9.187304]",9.506857,6.6257715,0.1705624590910426,0.11334744034981648,14.413401,10.206476,"[6.7326517, 9.506857, 8.024608, 8.534212, 6.6257715]","[0.11334744034981648, 0.1705624590910426, 0.1369755926702583, 0.15089732816939724, 0.11652064349432735]","[10.254657, 14.413401, 11.287493, 11.869521, 10.206476]",9.72478,6.572581,0.17655393923284018,0.0,14.7677765,8.920708,"[7.6182694, 9.72478, 7.1003966, 6.572581, nan]","[0.1327928065933018, 0.17655393923284018, 0.12060476346008543, 0.10972874502675492, 0.0]","[11.0193815, 14.7677765, 11.117919, 8.920708, nan]",6.868093,0.11473047141186386,10.244015,8.847029,4.632122,0.15726999409562353,0.0750217945072349,12.189142,7.5938845,"[5.5995584, 7.2491236, 8.490191, 8.847029, 4.632122]","[0.08985082853120355, 0.12141090591464929, 0.14406983660512399, 0.15726999409562353, 0.0750217945072349]","[7.5938845, 10.99884, 12.189142, 12.00958, 7.895775]",7.935642,5.7939534,0.13476096212504202,0.09432027505226089,11.53348,8.697606,"[5.7939534, 7.510461, 7.501414, 7.935642, 5.809187]","[0.09432027505226089, 0.12647459749002762, 0.1240143768050144, 0.13476096212504202, 0.09801802704842616]","[8.697606, 11.53348, 10.475379, 11.1913595, 9.233944]",7.54735,6.02144,0.1282081540108966,0.0,11.820799,7.9793005,"[7.001765, 7.54735, 6.02144, 6.060446, nan]","[0.11747055578352082, 0.1282081540108966, 0.09861547688843116, 0.09844207036028435, 0.0]","[10.218947, 11.820799, 9.4420185, 7.9793005, nan]",geode,metrla,72833750
7.794058,0.13577888558383716,12.001075,10.277084,4.7815275,0.18671116844198934,0.08024869056056934,15.292118,7.9355044,"[7.097398, 8.49793, 10.277084, 9.03905, 4.7815275]","[0.11637012802993354, 0.14919452537577618, 0.18671116844198934, 0.16769659973485254, 0.08024869056056934]","[9.9559765, 13.096299, 15.292118, 13.151718, 7.9355044]",10.226301,5.668318,0.18347000548838213,0.09968288798800115,15.741502,8.945711,"[7.406278, 10.226301, 7.8774567, 8.241991, 5.668318]","[0.12468826305602028, 0.18347000548838213, 0.1344638028531963, 0.14573043953883713, 0.09968288798800115]","[11.028624, 15.741502, 11.249354, 12.537234, 8.945711]",10.738664,6.92946,0.19496105127997862,0.0,16.20261,10.438569,"[6.92946, 10.738664, 7.533354, 7.823158, nan]","[0.1207862789507782, 0.19496105127997862, 0.12795881778190527, 0.13060703234895268, 0.0]","[10.680778, 16.20261, 11.631177, 10.438569, nan]",6.739648,0.11258481443512468,10.635331,8.703023,3.9917562,0.15471007431427,0.06465043677875952,13.152858,6.8379354,"[6.651062, 6.7371216, 8.2130165, 8.703023, 3.9917562]","[0.10672331874551706, 0.11283571804896979, 0.13936645805287687, 0.15471007431427, 0.06465043677875952]","[9.411805, 10.851151, 12.394554, 13.152858, 6.8379354]",7.7745485,5.046081,0.13092177981946532,0.08514219788143304,12.540354,8.375957,"[6.4365125, 7.7745485, 7.113788, 7.6956067, 5.046081]","[0.10478054648172848, 0.13092177981946532, 0.1176060970179837, 0.13068475075029257, 0.08514219788143304]","[9.639805, 12.540354, 10.184819, 12.293652, 8.375957]",8.092203,6.13095,0.13746366963058643,0.0,12.97507,9.83818,"[6.348305, 8.092203, 6.13095, 7.720537, nan]","[0.10650728191891445, 0.13746366963058643, 0.10040897034206478, 0.12540754994385367, 0.0]","[10.126007, 12.97507, 9.83818, 9.9742775, nan]",geode,metrla,51547402

7.591344,0.13224744493744187,11.721146,10.064983,5.3021164,0.18285778161156035,0.08898576932163878,14.985079,8.147569,"[5.713052, 8.202407, 10.064983, 9.243937, 5.3021164]","[0.09367216270440758, 0.14400617198981944, 0.18285778161156035, 0.17149774247580749, 0.08898576932163878]","[8.147569, 13.2271185, 14.985079, 12.580816, 8.840551]",9.373399,6.2474003,0.1681680833319035,0.10632621186770333,14.917755,9.742238,"[6.3156023, 9.373399, 7.9876595, 8.325527, 6.2474003]","[0.10632621186770333, 0.1681680833319035, 0.13634490321766307, 0.14720748250669183, 0.10986661838116522]","[10.394535, 14.917755, 11.558254, 11.666339, 9.742238]",9.937365,5.931208,0.18041341468336813,0.0,15.501937,8.635611,"[7.313612, 9.937365, 6.7820473, 5.931208, nan]","[0.12748237071496532, 0.18041341468336813, 0.11519740334099372, 0.09902107643974416, 0.0]","[10.795982, 15.501937, 11.324016, 8.635611, nan]",6.5660744,0.10968529075367979,10.147735,8.764592,4.4562526,0.15580455268207138,0.07217341551041051,12.006271,7.414734,"[5.366754, 6.7942038, 7.8916607, 8.764592, 4.4562526]","[0.08611523925296685, 0.1137917463882649, 0.13391337975279036, 0.15580455268207138, 0.07217341551041051]","[7.414734, 11.14661, 12.006271, 11.965688, 7.6048274]",7.6560316,5.418328,0.13001269912088798,0.08820543316469956,11.761038,8.718769,"[5.418328, 7.1385765, 7.312755, 7.6560316, 5.5102587]","[0.08820543316469956, 0.12021214616828324, 0.12089544409206152, 0.13001269912088798, 0.09297423667749338]","[8.718769, 11.761038, 10.433267, 10.874363, 8.878974]",7.4734817,5.4073377,0.12695333906968853,0.0,12.270954,7.545993,"[6.6589565, 7.4734817, 5.799596, 5.4073377, nan]","[0.11171917001553655, 0.12695333906968853, 0.09498224914737521, 0.08783339101137319, 0.0]","[9.8935995, 12.270954, 9.60513, 7.545993, nan]",geode,metrla,15900376
7.843949,0.13664803220385585,12.073431,10.043067,4.791125,0.18245960019626145,0.08040976353901881,14.91158,7.8882923,"[7.8049, 8.301605, 10.043067, 9.003504, 4.791125]","[0.12797045395145473, 0.14574774970197454, 0.18245960019626145, 0.16703712606552923, 0.08040976353901881]","[10.657932, 13.246884, 14.91158, 13.242779, 7.8882923]",9.763049,5.9240017,0.1751588066249486,0.10417934174434923,15.315329,9.257826,"[7.7189813, 9.763049, 7.9049883, 8.320284, 5.9240017]","[0.12995276961507993, 0.1751588066249486, 0.13493375570729493, 0.1471147654824219, 0.10417934174434923]","[11.529919, 15.315329, 11.523595, 12.455983, 9.257826]",10.68853,6.99923,0.19405085804222957,0.0,16.052979,9.291053,"[6.99923, 10.68853, 8.053313, 7.0818534, nan]","[0.1220024265227905, 0.19405085804222957, 0.13679066787005276, 0.11823101101874503, 0.0]","[10.722732, 16.052979, 12.685155, 9.291053, nan]",6.8971806,0.11521637133426768,10.836858,8.703072,4.0792685,0.15471092652865798,0.06606778304972971,13.328103,6.8888855,"[7.5357375, 6.6179886, 8.168793, 8.703072, 4.0792685]","[0.12091886669955092, 0.11084043895405256, 0.13861601669034396, 0.15471092652865798, 0.06606778304972971]","[10.235779, 11.054014, 12.246239, 13.328103, 6.8888855]",7.953322,5.3463097,0.13506120012176567,0.09020793409101191,12.411062,8.738697,"[6.8950915, 7.434091, 7.187631, 7.953322, 5.3463097]","[0.11224579120384445, 0.12518854385703695, 0.11882688055008458, 0.13506120012176567, 0.09020793409101191]","[10.2522135, 12.272098, 10.496497, 12.411062, 8.738697]",8.153552,6.517336,0.13850580927107287,0.0,13.043504,9.048928,"[6.517336, 8.153552, 6.8153825, 7.0224853, nan]","[0.10934316207075045, 0.13850580927107287, 0.11161818577410909, 0.11406883304175194, 0.0]","[10.283998, 13.043504, 10.952714, 9.048928, nan]",geode,metrla,72833750
7.6732216,0.13367382086914326,11.681942,9.974862,4.9076047,0.18122048822694578,0.08236465406249445,14.733437,7.9693117,"[6.412769, 8.399945, 9.974862, 9.330986, 4.9076047]","[0.10514484126460315, 0.14747426755674115, 0.18122048822694578, 0.17311272852974374, 0.08236465406249445]","[8.766998, 12.851573, 14.733437, 13.335068, 7.9693117]",9.611828,5.831742,0.17244575021136083,0.10255685834162219,14.752227,9.1586,"[6.797142, 9.611828, 7.870975, 8.660232, 5.831742]","[0.11443316508021312, 0.17244575021136083, 0.1343531681436579, 0.15312554385851182, 0.10255685834162219]","[10.55199, 14.752227, 11.062843, 12.574504, 9.1586]",9.939455,6.1991773,0.18045136713489682,0.0,15.061691,8.942634,"[7.242342, 9.939455, 7.418682, 6.1991773, nan]","[0.12624007777704693, 0.18045136713489682, 0.1260110457515129, 0.10349479657194591, 0.0]","[10.832253, 15.061691, 11.498735, 8.942634, nan]",6.673629,0.11148196898386806,10.321821,8.894262,4.1242056,0.15810966036141638,0.06679558763876901,13.094697,6.8790035,"[5.997993, 6.932956, 7.95866, 8.894262, 4.1242056]","[0.09624413422047354, 0.1161156240468069, 0.13505028961944165, 0.15810966036141638, 0.06679558763876901]","[8.091184, 10.842273, 11.9648695, 13.094697, 6.8790035]",8.044011,5.1917396,0.13660125750377022,0.08759988202920908,12.128448,8.53168,"[5.9389396, 7.357437, 7.1408753, 8.044011, 5.1917396]","[0.09668051361639993, 0.12389771149585814, 0.1180539062667434, 0.13660125750377022, 0.08759988202920908]","[9.04674, 11.717513, 10.046726, 12.128448, 8.53168]",7.453382,5.7953,0.1266119085778955,0.0,11.908756,8.042918,"[6.6426826, 7.453382, 6.3677497, 5.7953, nan]","[0.11144613274438114, 0.1266119085778955, 0.10428713211840167, 0.09413520700305453, 0.0]","[10.2046385, 11.908756, 9.879808, 8.042918, nan]",geode,metrla,51547402

2.5411298,0.5168237332327936,5.7883615,5.1484065,0.9607817,1.0716298368526338,0.2426071688381968,8.130505,2.3470547,"[5.1484065, 2.5834587, 3.1956253, 0.9607817, 1.2229677]","[1.0716298368526338, 0.4618864338365279, 0.5058196566678548, 0.2426071688381968, 0.294987482779416]","[8.130505, 6.131816, 7.459818, 2.3470547, 3.1496973]",5.1484065,1.5734841,1.0716298368526338,0.3566257360577545,8.130505,4.112461,"[5.1484065, 2.6625524, 1.7480953, 1.8708506, 1.5734841]","[1.0716298368526338, 0.45433226020554035, 0.3785888239028916, 0.37081718243801326, 0.3566257360577545]","[8.130505, 6.0052633, 4.677242, 5.627957, 4.112461]",13.074892,2.0623233,2.4506334936994696,0.0,15.30891,4.937129,"[2.0623233, 13.074892, nan, nan, nan]","[0.4210714874170027, 2.4506334936994696, 0.0, 0.0, 0.0]","[4.937129, 15.30891, nan, nan, nan]",2.9544604,0.45875370723997105,6.5397825,5.498752,1.0744028,0.8991313670297177,0.19845047169032265,8.986401,2.4555097,"[5.498752, 3.0582716, 4.0611033, 1.0744028, 1.5208725]","[0.8991313670297177, 0.43070008482867067, 0.4966285986849893, 0.19845047169032265, 0.26967595094986957]","[8.638638, 6.7645907, 8.986401, 2.4555097, 3.8943834]",5.498752,1.9259593,0.8991313670297177,0.3270427998113172,8.638638,4.800856,"[5.498752, 3.2341106, 1.9958212, 2.4341173, 1.9259593]","[0.8991313670297177, 0.4365714205345276, 0.3280338523175321, 0.3541194245035452, 0.3270427998113172]","[8.638638, 6.914176, 4.986156, 7.0405817, 4.800856]",13.479516,2.4760475,2.055030087879086,0.0,16.07549,5.7416353,"[2.4760475, 13.479516, nan, nan, nan]","[0.38479166581501545, 2.055030087879086, 0.0, 0.0, 0.0]","[5.7416353, 16.07549, nan, nan, nan]",geode,nrel-al,15900376
2.3207757,0.47200733696269737,5.1831393,3.5354037,1.1748918,0.7358867599373408,0.29667215506343986,7.3897405,2.650882,"[3.5354037, 2.53578, 3.2248497, 1.1748918, 1.4124429]","[0.7358867599373408, 0.45336216886507663, 0.5104454354008829, 0.29667215506343986, 0.3406900965568196]","[5.3845596, 6.119857, 7.3897405, 2.650882, 3.3309593]",3.5354037,1.7291864,0.7358867599373408,0.3919152425231897,5.9762983,4.2116194,"[3.5354037, 2.644344, 1.8696164, 2.0073576, 1.7291864]","[0.7358867599373408, 0.45122522908952273, 0.4049069319662681, 0.3978739309461673, 0.3919152425231897]","[5.3845596, 5.9762983, 4.783542, 5.6394496, 4.2116194]",7.7689495,2.073132,1.4561380559494606,0.0,9.40853,4.905344,"[2.073132, 7.7689495, nan, nan, nan]","[0.4232783570260099, 1.4561380559494606, 0.0, 0.0, 0.0]","[4.905344, 9.40853, nan, nan, nan]",2.7646923,0.42928749388791926,5.9619064,4.1085563,1.351806,0.6327397023671502,0.24968897580989363,8.931856,2.7709312,"[3.8696, 3.023043, 4.1085563, 1.351806, 1.7749836]","[0.6327397023671502, 0.4257387733302965, 0.5024316100435778, 0.24968897580989363, 0.3147340790263775]","[5.81039, 6.7675576, 8.931856, 2.7709312, 4.0681186]",3.8696,2.1397398,0.6327397023671502,0.3521781234539649,7.043755,4.9135394,"[3.8696, 3.2434058, 2.1427195, 2.6202903, 2.1397398]","[0.6327397023671502, 0.43782619412124824, 0.3521781234539649, 0.38120416369163057, 0.36334437855843815]","[5.81039, 6.910653, 5.0945735, 7.043755, 4.9135394]",8.153991,2.5197244,1.2431229978448173,0.0,9.944538,5.715313,"[2.5197244, 8.153991, nan, nan, nan]","[0.39157930659911966, 1.2431229978448173, 0.0, 0.0, 0.0]","[5.715313, 9.944538, nan, nan, nan]",geode,nrel-al,72833750
2.1033514,0.42778684433404884,5.1000576,3.1913688,1.0853742,0.5597425351971249,0.2740680420147226,7.502586,2.5177565,"[2.6891582, 2.5009818, 3.1913688, 1.0853742, 1.2977481]","[0.5597425351971249, 0.44714075703788636, 0.505145930614174, 0.2740680420147226, 0.3130249783623677]","[4.9223576, 6.13239, 7.502586, 2.5177565, 3.224007]",2.6891582,1.614948,0.5597425351971249,0.36602342036790436,6.0576143,4.159869,"[2.6891582, 2.6470141, 1.7800891, 1.9358224, 1.614948]","[0.5597425351971249, 0.4516808493765209, 0.3855178202524004, 0.3836950852542969, 0.36602342036790436]","[4.9223576, 6.0576143, 4.7495513, 5.651959, 4.159869]",5.17307,1.9638172,0.9695910751843089,0.0,8.542368,4.8863044,"[1.9638172, 5.17307, nan, nan, nan]","[0.40095919500891564, 0.9695910751843089, 0.0, 0.0, 0.0]","[4.8863044, 8.542368, nan, nan, nan]",2.5489974,0.39579547843527385,5.9136086,4.091774,1.2565291,0.500379316524882,0.23209060460803982,9.068482,2.6805756,"[3.02691, 2.9874117, 4.091774, 1.2565291, 1.6568638]","[0.4949468028781184, 0.4207207958721616, 0.500379316524882, 0.23209060460803982, 0.2937894729036615]","[5.387915, 6.7894487, 9.068482, 2.6805756, 4.013541]",3.2484498,2.021314,0.4949468028781184,0.3384890918323,7.0876946,4.8899856,"[3.02691, 3.2484498, 2.059433, 2.5512435, 2.021314]","[0.4949468028781184, 0.4385070805191699, 0.3384890918323, 0.3711591378172042, 0.3432347684651018]","[5.387915, 7.0122695, 5.0899534, 7.0876946, 4.8899856]",5.7662697,2.4027576,0.8791011522236307,0.0,9.2734585,5.714139,"[2.4027576, 5.7662697, nan, nan, nan]","[0.37340200112571786, 0.8791011522236307, 0.0, 0.0, 0.0]","[5.714139, 9.2734585, nan, nan, nan]",geode,nrel-al,51547402

2.042204,0.4153504525386687,5.1221843,3.1386523,0.9400324,0.5550279002960081,0.23736775588275955,7.3976808,2.373503,"[2.6665077, 2.5390122, 3.1386523, 0.9400324, 1.1892614]","[0.5550279002960081, 0.45394003102231734, 0.49680168559067683, 0.23736775588275955, 0.2868573068947737]","[5.1636558, 6.24107, 7.3976808, 2.373503, 3.1871264]",2.6665077,1.5248494,0.5550279002960081,0.34560283429605704,6.0355663,4.1249228,"[2.6665077, 2.6378953, 1.7074846, 1.8334717, 1.5248494]","[0.5550279002960081, 0.4501248336300213, 0.36979367730166235, 0.36340837186540625, 0.34560283429605704]","[5.1636558, 6.0355663, 4.707255, 5.6353083, 4.1249228]",3.718984,1.9659873,0.6970510005263938,0.0,7.809041,4.96563,"[1.9659873, 3.718984, nan, nan, nan]","[0.4014022703754794, 0.6970510005263938, 0.0, 0.0, 0.0]","[4.96563, 7.809041, nan, nan, nan]",2.4316046,0.37756729883770546,5.8511014,3.9742227,1.0134801,0.4905481513135016,0.18719756811563734,8.848651,2.470613,"[3.0000095, 3.033992, 3.9742227, 1.0134801, 1.4410913]","[0.4905481513135016, 0.4272807521866785, 0.4860040403175497, 0.18719756811563734, 0.25552941644787447]","[5.533304, 6.8400574, 8.848651, 2.470613, 3.901414]",3.2009528,1.8408843,0.4905481513135016,0.3125964152476243,6.982979,4.7858434,"[3.0000095, 3.2009528, 1.9476595, 2.3502753, 1.8408843]","[0.4905481513135016, 0.4320954812143466, 0.32011798129285307, 0.3419219439292555, 0.3125964152476243]","[5.533304, 6.887506, 4.9941835, 6.982979, 4.7858434]",4.316186,2.3459413,0.658027514758524,0.0,8.342142,5.712117,"[2.3459413, 4.316186, nan, nan, nan]","[0.3645724190514696, 0.658027514758524, 0.0, 0.0, 0.0]","[5.712117, 8.342142, nan, nan, nan]",geode,nrel-al,15900376
1.9916042,0.4050593068344385,5.0315256,3.0907748,0.9003725,0.5104163996118571,0.22735322382899661,7.2643213,2.382013,"[2.4521818, 2.5610433, 3.0907748, 0.9003725, 1.1978776]","[0.5104163996118571, 0.4578788914214948, 0.4892233908466897, 0.22735322382899661, 0.28893559961378995]","[5.018693, 6.1193404, 7.2643213, 2.382013, 3.1882923]",2.6287332,1.5389144,0.5104163996118571,0.3487906158541976,5.916849,4.10083,"[2.4521818, 2.6287332, 1.6841036, 1.7933826, 1.5389144]","[0.5104163996118571, 0.44856139544893975, 0.3647300131083548, 0.3554624308643537, 0.3487906158541976]","[5.018693, 5.916849, 4.6478753, 5.5299716, 4.10083]",3.7434182,1.9119769,0.7016307290069128,0.0,7.680555,4.8770475,"[1.9119769, 3.7434182, nan, nan, nan]","[0.3903747723028628, 0.7016307290069128, 0.0, 0.0, 0.0]","[4.8770475, 7.680555, nan, nan, nan]",2.3879733,0.3707924691287538,5.7601576,3.9142225,0.9776072,0.4786666923838097,0.18057157798696785,8.688219,2.4898615,"[2.8236969, 3.0641766, 3.9142225, 0.9776072, 1.4490604]","[0.46171830915649664, 0.43153167197491776, 0.4786666923838097, 0.18057157798696785, 0.2569424698100301]","[5.4298587, 6.707468, 8.688219, 2.4898615, 3.9056892]",3.2043915,1.8537998,0.46171830915649664,0.3147895514611875,6.854796,4.766808,"[2.8236969, 3.2043915, 1.920095, 2.3022456, 1.8537998]","[0.46171830915649664, 0.43255964953366016, 0.31558746974918134, 0.33493450035815125, 0.3147895514611875]","[5.4298587, 6.759546, 4.9223046, 6.854796, 4.766808]",4.347205,2.2989178,0.6627565812332707,0.0,8.226924,5.622375,"[2.2989178, 4.347205, nan, nan, nan]","[0.3572646987140121, 0.6627565812332707, 0.0, 0.0, 0.0]","[5.622375, 8.226924, nan, nan, nan]",geode,nrel-al,72833750
1.9513348,0.39686919343097893,5.005725,3.09866,0.90151304,0.4985224742033222,0.22764122880890444,7.4477262,2.3689163,"[2.39504, 2.4519143, 3.09866, 0.90151304, 1.1546729]","[0.4985224742033222, 0.43836816442031107, 0.49047151619452356, 0.22764122880890444, 0.2785143441722916]","[4.614723, 6.1297603, 7.4477262, 2.3689163, 3.158577]",2.5685236,1.488689,0.4985224742033222,0.3374071498457605,5.9869018,4.109057,"[2.39504, 2.5685236, 1.6604356, 1.7863386, 1.488689]","[0.4985224742033222, 0.4382873786968959, 0.35960417365558456, 0.3540662411551683, 0.3374071498457605]","[4.614723, 5.9869018, 4.6915207, 5.636293, 4.109057]",3.5268035,1.879722,0.6610305497765051,0.0,7.683973,4.848965,"[1.879722, 3.5268035, nan, nan, nan]","[0.38378918672192225, 0.6610305497765051, 0.0, 0.0, 0.0]","[4.848965, 7.683973, nan, nan, nan]",2.3293068,0.3616830440076761,5.7497,3.952068,0.9570827,0.48329479746810805,0.1767805437131178,8.918187,2.4166908,"[2.6768925, 2.9576926, 3.952068, 0.9570827, 1.3913882]","[0.4377135050142435, 0.41653541890004053, 0.48329479746810805, 0.1767805437131178, 0.24671622906858898]","[5.016974, 6.73885, 8.918187, 2.4166908, 3.8626292]",3.1528664,1.7904913,0.4377135050142435,0.30403929339459834,6.9807396,4.7582126,"[2.6768925, 3.1528664, 1.8920932, 2.2999806, 1.7904913]","[0.4377135050142435, 0.42560431241777186, 0.3109850772364207, 0.3346049881024476, 0.30403929339459834]","[5.016974, 6.8723726, 4.972933, 6.9807396, 4.7582126]",4.1163445,2.2480779,0.6275604883081044,0.0,8.235727,5.610586,"[2.2480779, 4.1163445, nan, nan, nan]","[0.34936391571200787, 0.6275604883081044, 0.0, 0.0, 0.0]","[5.610586, 8.235727, nan, nan, nan]",geode,nrel-al,51547402

1.997403,0.406238692147656,5.024477,3.0539508,0.89084566,0.5433625658455642,0.22494759893334215,7.268617,2.359676,"[2.6104643, 2.5050552, 3.0539508, 0.89084566, 1.1786287]","[0.5433625658455642, 0.4478689992465297, 0.48339471106203, 0.22494759893334215, 0.2842926321955553]","[5.0306387, 6.0861354, 7.268617, 2.359676, 3.1825864]",2.6104643,1.5111052,0.5433625658455642,0.3424877449025503,5.902853,4.0984817,"[2.6104643, 2.6017196, 1.64641, 1.7669446, 1.5111052]","[0.5433625658455642, 0.4439518682463031, 0.3565666345741701, 0.35022219874704896, 0.3424877449025503]","[5.0306387, 5.902853, 4.626487, 5.5202584, 4.0984817]",3.7777922,1.9164754,0.7080734664330541,0.0,7.6793647,4.869529,"[1.9164754, 3.7777922, nan, nan, nan]","[0.3912932578520358, 0.7080734664330541, 0.0, 0.0, 0.0]","[4.869529, 7.6793647, nan, nan, nan]",2.397618,0.3722900495924234,5.7610836,3.881325,0.9620678,0.4894018024004342,0.1777013225744667,8.699417,2.4531279,"[2.9929988, 3.0192885, 3.881325, 0.9620678, 1.4301077]","[0.4894018024004342, 0.42521005317355803, 0.47464369166030335, 0.1777013225744667, 0.2535818361127225]","[5.4697123, 6.684248, 8.699417, 2.4531279, 3.897854]",3.1877763,1.8288888,0.4894018024004342,0.30847986344174627,6.851674,4.7651315,"[2.9929988, 3.1877763, 1.876851, 2.2765713, 1.8288888]","[0.4894018024004342, 0.430316784484917, 0.30847986344174627, 0.3311993651523997, 0.31055946444733773]","[5.4697123, 6.756561, 4.8944216, 6.851674, 4.7651315]",4.41008,2.3061423,0.6723422056013367,0.0,8.26332,5.6209407,"[2.3061423, 4.41008, nan, nan, nan]","[0.35838746159311724, 0.6723422056013367, 0.0, 0.0, 0.0]","[5.6209407, 8.26332, nan, nan, nan]",geode,nrel-al,15900376
